courseID,courseTitle,courseLink
976451, Contemporary Spain,https://handbook.uts.edu.au/subjects/details/976451.html
977000, In-country Language and Culture Study 2,https://handbook.uts.edu.au/subjects/details/977000.html
977110, In-country Study and Fieldwork Project 1: China,https://handbook.uts.edu.au/subjects/details/977110.html
977123, In-country Study and Fieldwork Project 1: Latin Americas,https://handbook.uts.edu.au/subjects/details/977123.html
977210, In-country Study and Fieldwork Project 1: Japan,https://handbook.uts.edu.au/subjects/details/977210.html
977410, In-country Study and Fieldwork Project 1: France,https://handbook.uts.edu.au/subjects/details/977410.html
977420, In-country Study and Fieldwork Project 1: Germany,https://handbook.uts.edu.au/subjects/details/977420.html
977430, In-country Study and Fieldwork Project 1: Italy,https://handbook.uts.edu.au/subjects/details/977430.html
977450, In-country Study and Fieldwork Project 1: Spain,https://handbook.uts.edu.au/subjects/details/977450.html
977460, In-country Study and Fieldwork Project 1: Switzerland,https://handbook.uts.edu.au/subjects/details/977460.html
977520, In-country Study and Fieldwork Project 1: Chile,https://handbook.uts.edu.au/subjects/details/977520.html
977530, In-country Study and Fieldwork Project 1:Mexico,https://handbook.uts.edu.au/subjects/details/977530.html
977542, In-country Study and Fieldwork Project 1: Argentina,https://handbook.uts.edu.au/subjects/details/977542.html
977543, In-country Study and Fieldwork Project 1: Canada,https://handbook.uts.edu.au/subjects/details/977543.html
977620, In-country Study and Fieldwork Project 1: Latino USA,https://handbook.uts.edu.au/subjects/details/977620.html
977910, In-country Study and Fieldwork Project 1,https://handbook.uts.edu.au/subjects/details/977910.html
977911, In-country Study and Fieldwork Project 1: Colombia,https://handbook.uts.edu.au/subjects/details/977911.html
977912, In-country Contemporary Society Study,https://handbook.uts.edu.au/subjects/details/977912.html
977913, In-country Language and Culture Study,https://handbook.uts.edu.au/subjects/details/977913.html
977914, In-country Study and Fieldwork Project 1: Costa Rica,https://handbook.uts.edu.au/subjects/details/977914.html
977915, In-country Study and Fieldwork Project 2: Costa Rica,https://handbook.uts.edu.au/subjects/details/977915.html
977917, In-country Contemporary Society Study,https://handbook.uts.edu.au/subjects/details/977917.html
977918, In-country Language and Culture Study,https://handbook.uts.edu.au/subjects/details/977918.html
97801, Italian Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97801.html
97802, Italian Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97802.html
97803, Italian Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97803.html
97804, Italian Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97804.html
97805, Italy and Migration,https://handbook.uts.edu.au/subjects/details/97805.html
97806, Italian Popular Culture,https://handbook.uts.edu.au/subjects/details/97806.html
97807, Italophone Literature(s),https://handbook.uts.edu.au/subjects/details/97807.html
97808, Italian Language and the Arts,https://handbook.uts.edu.au/subjects/details/97808.html
97809, Italian Language and Culture 9,https://handbook.uts.edu.au/subjects/details/97809.html
97810, Italian Language and Culture 10,https://handbook.uts.edu.au/subjects/details/97810.html
978110, In-country Study and Fieldwork Project 2: China,https://handbook.uts.edu.au/subjects/details/978110.html
978123, In-country Study and Fieldwork Project 2: Latin Americas,https://handbook.uts.edu.au/subjects/details/978123.html
978210, In-country Study and Fieldwork Project 2: Japan,https://handbook.uts.edu.au/subjects/details/978210.html
978410, In-country Study and Fieldwork Project 2: France,https://handbook.uts.edu.au/subjects/details/978410.html
978420, In-country Study and Fieldwork Project 2: Germany,https://handbook.uts.edu.au/subjects/details/978420.html
978430, In-country Study and Fieldwork Project 2: Italy,https://handbook.uts.edu.au/subjects/details/978430.html
978450, In-country Study and Fieldwork Project 2: Spain,https://handbook.uts.edu.au/subjects/details/978450.html
978460, In-country Study and Fieldwork Project 2: Switzerland,https://handbook.uts.edu.au/subjects/details/978460.html
978520, In-country Study and Fieldwork Project 2: Chile,https://handbook.uts.edu.au/subjects/details/978520.html
978530, In-country Study and Fieldwork Project 2: Mexico,https://handbook.uts.edu.au/subjects/details/978530.html
978542, In-country Study and Fieldwork Project 2: Argentina,https://handbook.uts.edu.au/subjects/details/978542.html
978543, In-country Study and Fieldwork Project 2: Canada,https://handbook.uts.edu.au/subjects/details/978543.html
978620, In-country Study and Fieldwork Project 2: Latino USA,https://handbook.uts.edu.au/subjects/details/978620.html
978910, In-country Study and Fieldwork Project 2,https://handbook.uts.edu.au/subjects/details/978910.html
978911, In-country Study and Fieldwork Project 2: Colombia,https://handbook.uts.edu.au/subjects/details/978911.html
97900, International Internship,https://handbook.uts.edu.au/subjects/details/97900.html
97901, International Internship,https://handbook.uts.edu.au/subjects/details/97901.html
97902, Intercultural and International Communication,https://handbook.uts.edu.au/subjects/details/97902.html
97903, Intercultural and International Communication,https://handbook.uts.edu.au/subjects/details/97903.html
979105, PhD Thesis: International Studies,https://handbook.uts.edu.au/subjects/details/979105.html
979110, Thesis (International Studies),https://handbook.uts.edu.au/subjects/details/979110.html
979113, Thesis (International),https://handbook.uts.edu.au/subjects/details/979113.html
979114, PhD Thesis: International,https://handbook.uts.edu.au/subjects/details/979114.html
979501, Exchange Elective 1,https://handbook.uts.edu.au/subjects/details/979501.html
979502, Exchange Elective 2,https://handbook.uts.edu.au/subjects/details/979502.html
979503, Exchange Elective 3,https://handbook.uts.edu.au/subjects/details/979503.html
979504, Exchange Elective 4,https://handbook.uts.edu.au/subjects/details/979504.html
979505, Exchange Elective 5,https://handbook.uts.edu.au/subjects/details/979505.html
979506, Exchange Elective 6,https://handbook.uts.edu.au/subjects/details/979506.html
979507, Exchange Elective 7,https://handbook.uts.edu.au/subjects/details/979507.html
979508, Research in International Studies,https://handbook.uts.edu.au/subjects/details/979508.html
98000, Introduction to Criminology,https://handbook.uts.edu.au/subjects/details/98000.html
98001, Crime Data: Analysis and Interpretation,https://handbook.uts.edu.au/subjects/details/98001.html
98002, Indigenous Perspectives on Crime and Justice,https://handbook.uts.edu.au/subjects/details/98002.html
98003, Research Methods for Social Sciences,https://handbook.uts.edu.au/subjects/details/98003.html
98004, Emerging and Contemporary Issues in Crime and Criminology,https://handbook.uts.edu.au/subjects/details/98004.html
98005, Policy Evaluation: Local and International Approaches,https://handbook.uts.edu.au/subjects/details/98005.html
98006, Criminology Industry Project,https://handbook.uts.edu.au/subjects/details/98006.html
98725, Dissertation in Health Research 1,https://handbook.uts.edu.au/subjects/details/98725.html
98726, Dissertation in Health Research 2,https://handbook.uts.edu.au/subjects/details/98726.html
98727, Quality and Safety in Medicines,https://handbook.uts.edu.au/subjects/details/98727.html
98728," Leadership, Accountability and Role Development in Advanced Practice",https://handbook.uts.edu.au/subjects/details/98728.html
99021, International Exchange Subject 1,https://handbook.uts.edu.au/subjects/details/99021.html
99022, International Exchange Subject 2,https://handbook.uts.edu.au/subjects/details/99022.html
99023, International Exchange Subject 3,https://handbook.uts.edu.au/subjects/details/99023.html
99024, International Exchange Subject 4,https://handbook.uts.edu.au/subjects/details/99024.html
99025, Global Work Project,https://handbook.uts.edu.au/subjects/details/99025.html
99026, Coastal Protection and Restoration,https://handbook.uts.edu.au/subjects/details/99026.html
99027, Vegetation Surveys and Plant Identification,https://handbook.uts.edu.au/subjects/details/99027.html
99028," Water Quality: Issues, Indicators and Safety Guidelines",https://handbook.uts.edu.au/subjects/details/99028.html
99029, Ground Rules for Contaminated Sites,https://handbook.uts.edu.au/subjects/details/99029.html
99031, Risk-based Site Assessment,https://handbook.uts.edu.au/subjects/details/99031.html
99200, Intercultural Communication,https://handbook.uts.edu.au/subjects/details/99200.html
99204, Global Governance,https://handbook.uts.edu.au/subjects/details/99204.html
99205, Global Work Project,https://handbook.uts.edu.au/subjects/details/99205.html
99206, Global Problem Solving,https://handbook.uts.edu.au/subjects/details/99206.html
99209, Cultures of Globalisation,https://handbook.uts.edu.au/subjects/details/99209.html
99211, Cultures of Globalisation,https://handbook.uts.edu.au/subjects/details/99211.html
99212, Global Governance,https://handbook.uts.edu.au/subjects/details/99212.html
99218, Intercultural Communication,https://handbook.uts.edu.au/subjects/details/99218.html
99220, Planetary Decarbonisation,https://handbook.uts.edu.au/subjects/details/99220.html
99221, Sustainability in Context,https://handbook.uts.edu.au/subjects/details/99221.html
992219, Languages and Cultures Capstone Project,https://handbook.uts.edu.au/subjects/details/992219.html
99222, Sustainability Studio,https://handbook.uts.edu.au/subjects/details/99222.html
992220, In-country Study and Fieldwork Project 1: China,https://handbook.uts.edu.au/subjects/details/992220.html
992221, The Global Professional: Industry Engagement Project,https://handbook.uts.edu.au/subjects/details/992221.html
992222, The Asia Pacific in the 21st Century,https://handbook.uts.edu.au/subjects/details/992222.html
992223, The Future of the International Order,https://handbook.uts.edu.au/subjects/details/992223.html
992224, Geopolitics and Australian Foreign Policy,https://handbook.uts.edu.au/subjects/details/992224.html
992225," Global Crime, Justice and Security",https://handbook.uts.edu.au/subjects/details/992225.html
992226, International Relations Applied Research Project,https://handbook.uts.edu.au/subjects/details/992226.html
992227, Reframing International Political Economy,https://handbook.uts.edu.au/subjects/details/992227.html
992228, Research Design and Methods in International Relations,https://handbook.uts.edu.au/subjects/details/992228.html
992229, Sustainability and Global Governance,https://handbook.uts.edu.au/subjects/details/992229.html
99223," Monitoring, Evaluation and Learning",https://handbook.uts.edu.au/subjects/details/99223.html
992230, Intercultural and International Communication,https://handbook.uts.edu.au/subjects/details/992230.html
99618, Chinese Diagnostic System 1,https://handbook.uts.edu.au/subjects/details/99618.html
99630, Clinical Practice 1 (TCM),https://handbook.uts.edu.au/subjects/details/99630.html
99631, Clinical Practice 2 (TCM),https://handbook.uts.edu.au/subjects/details/99631.html
99644, Clinic Level 3 and Acupuncture Techniques 2,https://handbook.uts.edu.au/subjects/details/99644.html
99645, Clinic Level 4 and Acupuncture Techniques 3,https://handbook.uts.edu.au/subjects/details/99645.html
99646, Clinic Level 5 and Acupuncture Microsystems,https://handbook.uts.edu.au/subjects/details/99646.html
99647, Clinic Level 6,https://handbook.uts.edu.au/subjects/details/99647.html
99650, Pharmacology of Chinese Herbal Medicine,https://handbook.uts.edu.au/subjects/details/99650.html
99651, Chinese Herbal Formula 1,https://handbook.uts.edu.au/subjects/details/99651.html
99652, Chinese Herbal Formula 2,https://handbook.uts.edu.au/subjects/details/99652.html
99656, Disease States for Traditional Chinese Medicine 1,https://handbook.uts.edu.au/subjects/details/99656.html
99657, Disease States for Traditional Chinese Medicine 2,https://handbook.uts.edu.au/subjects/details/99657.html
